LELO,2015-09-12,02:00,2.284067040364649
LESZ,2015-09-12,02:00,2.323342247820861
LODZ,2015-09-12,02:00,2.2910265250111133
LOMZ,2015-09-12,02:00,2.3337723849552536
LUBL,2015-09-12,02:00,2.3032690029377414
MIES,2015-09-12,02:00,2.332446786332219
MIMA,2015-09-12,02:00,2.314915636525026
MLCN,2015-09-12,02:00,2.2999362269629984
MYSZ,2015-09-12,02:00,2.322741275868812
NODW,2015-09-12,02:00,2.3358238599195107
NTML,2015-09-12,02:00,2.334419625704745
NWSC,2015-09-12,02:00,2.284116376901533
NWT1,2015-09-12,02:00,2.2148256099553296
NYSA,2015-09-12,02:00,2.30812281979914
OLST,2015-09-12,02:00,2.317879606659136
OPLE,2015-09-12,02:00,2.3147069795569934
OPLU,2015-09-12,02:00,2.3100765000910837
OSMZ,2015-09-12,02:00,2.3226212762061866
PITR,2015-09-12,02:00,2.3026854190209884
POTS,2015-09-12,02:00,2.3456413100830047
POZN,2015-09-12,02:00,2.333809810686961
PPIL,2015-09-12,02:00,2.3321310397095476
PROS,2015-09-12,02:00,2.2989977024627857
PRZM,2015-09-12,02:00,2.2992217655119265
RADM,2015-09-12,02:00,2.3077340309995042
REDZ,2015-09-12,02:00,2.332689126773713
RWMZ,2015-09-12,02:00,2.3209874880620114
RYKI,2015-09-12,02:00,2.3152834113251677
SIDZ,2015-09-12,02:00,2.3225546633277365
SIED,2015-09-12,02:00,2.318584278515032
SIPC,2015-09-12,02:00,2.3245601826423243
SOCH,2015-09-12,02:00,2.3321636655288107
SOKL,2015-09-12,02:00,2.327573850318168
STRG,2015-09-12,02:00,2.3288293271730645
SWIB,2015-09-12,02:00,2.3285617338812883
SWKI,2015-09-12,02:00,2.3304053961759155
SZE2,2015-09-12,02:00,2.31444838259881
TABG,2015-09-12,02:00,2.314702724154788
TAR1,2015-09-12,02:00,2.2842766923328957
TORU,2015-09-12,02:00,2.332567018694851
TRNW,2015-09-12,02:00,2.2979603136085895
USDL,2015-09-12,02:00,2.242701984703415
UZHL,2015-09-12,02:00,2.313226724201396
WAT1,2015-09-12,02:00,2.324988019829044
WLAD,2015-09-12,02:00,2.360295190733474
WLBR,2015-09-12,02:00,2.2362702176563376
WLOC,2015-09-12,02:00,2.3365095990085334
WODZ,2015-09-12,02:00,2.292341550658322
WRKI,2015-09-12,02:00,2.3376874571192565
WROC,2015-09-12,02:00,2.3247914461519126
ZARY,2015-09-12,02:00,2.3169726315395556
ZIGR,2015-09-12,02:00,2.3118015147102238
ZYWI,2015-09-12,02:00,2.273398660368593
BART,2015-09-12,03:00,2.358053808600142
BBYS,2015-09-12,03:00,2.249458598100332
BIAL,2015-09-12,03:00,2.3273671176522046
BILG,2015-09-12,03:00,2.303063980552422
BOGI,2015-09-12,03:00,2.335536109887337
BOGO,2015-09-12,03:00,2.3355862932701497
BOR1,2015-09-12,03:00,2.333080656313557
BPDL,2015-09-12,03:00,2.3214899177319435
BRSK,2015-09-12,03:00,2.3290099839113854
BUZD,2015-09-12,03:00,2.2954187277416405
BYDG,2015-09-12,03:00,2.332266258729504
CCHN,2015-09-12,03:00,2.324764719320265
CFRM,2015-09-12,03:00,2.271870327125639
CHEL,2015-09-12,03:00,2.3090333670173186
CHNO,2015-09-12,03:00,2.3329463659162584
CHOJ,2015-09-12,03:00,2.3129114930263515
CLIB,2015-09-12,03:00,2.2616056470900636
CPAR,2015-09-12,03:00,2.300938050750708
DRES,2015-09-12,03:00,2.3125115723540626
DRWP,2015-09-12,03:00,2.3199989389289346
DZIA,2015-09-12,03:00,2.309678937560174
ELBL,2015-09-12,03:00,2.349059664860893
GANP,2015-09-12,03:00,2.1874876300844672
GDAN,2015-09-12,03:00,2.3492387929957936
GIZY,2015-09-12,03:00,2.3321169655998504
GLOG,2015-09-12,03:00,2.3330887779969465
GNIE,2015-09-12,03:00,2.3203203336143945
GOLE,2015-09-12,03:00,2.343050051305069
GOPE,2015-09-12,03:00,2.2532835057362712
